Date,ABI.BR,AD.AS,ADSGn.DE,ADYEN.AS,AIR.PA,AIRP.PA,ALVG.DE,ASML.AS,AXAF.PA,BASFn.DE,BAYGn.DE,BBVA.MC,BMWG.DE,BNPP.PA,CRH.I,DANO.PA,DB1Gn.DE,DPWGn.DE,DTEGn.DE,ENEI.MI,ENI.MI,ESLX.PA,FLTRF.I,HRMS.PA,IBE.MC,IFXGn.DE,INGA.AS,ISP.MI,ITX.MC,LINI.DE,LVMH.PA,MBGn.DE,MUVGn.DE,NDAFI.HE,NOKIA.HE,OREP.PA,PERP.PA,PRTP.PA,PRX.AS,SAF.PA,SAN.MC,SAPG.DE,SASY.PA,SCHN.PA,SGEF.PA,SIEGn.DE,STLAM.MI,TTEF.PA,VNAn.DE,VOWG_p.DE
2022-07-25,1280316,1844129,295123,85572,1094476,711226,694241,806642,3764296,3343016,1418004,12688875,1002253,2731324,469319,941219,294119,1627571,7429260,30865166,8896313,334393,325056,53397,5489716,2674612,17334975,103186374,1850979,483115,232800,2161496,232972,3972079,11787876,368344,289543,100760,4848115,561035,36323856,1859914,1031202,588633,726556,1279381,14579737,4106096,1799916,51434
2022-07-26,1358153,2836612,573987,78006,1044986,706350,640263,770415,3156633,3152851,1383446,16093777,1270931,2306753,798875,1604445,336852,2470860,7278770,16374458,10479759,429626,222683,64275,8399826,2955424,13463248,102787399,4435722,678982,389982,2622172,248604,3309116,10780567,342194,264928,173157,4087299,727529,21515917,1464338,1353737,720062,865550,1293851,7574614,3976500,2020904,35286
2022-07-27,1128661,1832928,1358617,85876,1240273,759837,582838,621143,5175913,4230247,1962430,13878378,825396,2571387,494488,1624580,374959,2515684,10665757,21015062,8704917,280257,180531,52170,14377230,3290702,11836678,117272482,1833803,464938,426585,3433910,190387,3385461,10775873,324808,261411,168721,6814964,534493,24352723,1555021,1318648,721395,640752,1095432,10498094,3628557,3014817,43600
2022-07-28,3033033,2523213,683581,80625,2494314,1065331,801069,805394,3940307,3003476,2410070,20742475,1131025,3569601,469001,1460322,445607,2204964,7046143,23811511,11750707,429619,225431,86780,13391035,3890157,18164826,150997246,2686513,751056,531878,3058351,371470,5721833,7029907,375944,310050,275962,4306234,718734,64521541,1976980,1423616,1390219,892536,1138536,17843373,6537052,2789746,48529
2022-07-29,2015915,3278760,954280,115981,1996514,1148167,1162686,1003328,6678130,3394141,2585670,37570036,1183673,4012824,422834,1982286,560727,3303106,10254830,40395819,21159221,824043,274467,161481,13230261,7019235,16011863,178060526,3025535,837848,639310,3086825,470443,4573095,12115614,744899,502154,248726,7391002,1033704,64229050,2585552,2712341,1347506,1576314,1524533,13107465,7249813,2888302,49325
2022-08-01,1428207,1300968,616274,66394,1329492,755016,800439,635582,3112362,2654685,1741557,16471853,889242,2458967,308782,1085518,386793,2552390,6600068,24189859,15527324,545194,168020,66562,6949008,3881328,11635134,113674111,1520068,563809,358710,2240864,277948,4068565,7696424,314868,262562,144111,6230469,623652,39369962,1716363,2055957,650441,876166,1111550,11197564,4625194,1752720,35795
2022-08-02,1569365,1565963,473777,60382,1133135,672954,652286,642321,3547002,2640176,2388667,18142423,1238271,3021875,290841,1018047,360879,2210570,6657333,21541819,15408263,335327,101905,67331,9335050,3259900,10634533,111573069,1862293,475330,383180,2267997,277327,3387716,6901792,335689,245304,140891,6022366,771973,36825148,1767968,1982605,777701,680429,1223930,14546655,5363885,2176360,44393
2022-08-03,1746840,1921600,533326,73798,1087103,595165,688556,633662,9066190,1687512,2004701,21055555,3479341,3426642,867202,927884,320182,2074568,7739774,19265826,14708791,326665,268093,58735,8748412,5207484,13340734,94723322,2225012,503863,326389,3019430,278756,2536285,8793666,367074,236550,121246,4406356,439481,32887455,1606270,2160107,830872,627381,1238404,15285395,5484815,3058201,36367
2022-08-04,1217009,2949203,528099,81894,979524,588943,662437,661631,4370688,2186010,3383752,14944074,1768831,3631979,872560,1018175,317176,2644930,6320318,19657289,13633577,328617,506205,61165,12323415,6761829,23183969,114143403,2904783,412365,301121,3128523,225826,3454669,7681714,234931,242108,130706,5019026,475469,50561133,1921712,1607619,637179,694162,961643,13562461,5443280,2805717,35577
2022-08-05,1131894,2464129,483964,97449,1260729,708010,1797860,688872,4906480,2225354,6106060,13916986,1460610,3142565,304626,672767,298051,5086321,6019741,21973035,12122650,439580,367728,76137,7949377,4718586,14815469,106798358,1769721,454685,378399,2081223,252778,2852393,6826777,282226,328103,152773,4091787,533752,32250350,1583494,1421994,760182,1010597,1181279,9001478,5624000,2464973,34174
2022-08-08,986118,2106988,347828,86480,917877,499370,868388,628100,5018545,1887595,5017442,13271383,969376,2072528,432894,703496,231845,2719404,4940892,22079058,8746013,268975,173951,42457,8132608,3476091,11521637,85229500,2344454,302425,214886,2157053,288909,2704338,9008699,230335,268480,90329,3319601,384951,40911717,1099572,1450397,631417,651349,891536,14175564,4433097,1373081,30941
2022-08-09,1444515,2052769,588217,62758,974371,603582,646159,972120,5018126,1718058,3255300,13778170,1044979,1721651,232715,919587,256001,2376456,6142038,13605500,8793567,372593,177499,61823,13441406,5359668,9605755,70940368,3169632,385378,271132,1540043,403446,2562475,8733300,256313,302875,114802,3065993,501404,58330655,1642753,1911553,597588,840732,1514535,11966080,5807127,1313499,37181
2022-08-10,961712,4317708,495610,89610,811908,539761,752127,724630,4948473,2174922,2240622,14489320,932542,2458219,598414,923116,379756,2440062,6670865,16271426,8666139,405518,482644,57023,11097643,4037083,13943593,92842885,2465516,402414,294091,1477512,387666,2453011,7560211,242490,300442,137121,3463687,519434,36878850,1529311,5344328,761548,607822,1448253,9001158,4828451,1725410,42209
2022-08-11,952867,3074523,311230,90364,931447,531121,466553,696934,3699180,3063478,2319226,13035131,824938,2161150,508911,791890,454478,1710596,6767231,13804215,8666810,311058,666948,47099,12500804,3201866,10672004,82985477,3000924,511996,235955,1334795,214731,2528108,6181129,233489,202169,121819,3440008,442460,39282049,1562266,11094205,574952,622534,2125667,7311994,5853954,1361903,33434
2022-08-12,1034236,3550855,451156,62596,882675,547811,823797,643053,4813731,2529555,4532250,15004933,908982,3221801,236411,1167843,600419,2420308,6020426,15337859,7423167,393937,752186,39415,7171916,3591403,12528431,94750701,1908532,532702,306806,1661009,289411,2709600,7463962,231769,263772,144704,4836615,515436,35603593,1693578,4194600,818224,711575,1779207,13634166,4923926,1579250,24577
2022-08-15,761389,1789534,223310,59496,484039,502850,838328,467857,2506527,1935247,2133153,14912222,648587,1767850,256136,761679,314879,1299229,3386720,15337859,7423167,329303,433747,30199,5854099,1756666,8771427,94750701,1685275,419434,180890,1231335,188127,2390790,8049633,152900,194845,83280,2545642,360349,20988608,1276947,1697193,393629,509300,1090284,13634166,4366322,1050431,14341
2022-08-16,935985,2460765,381856,87974,987145,636199,758340,572054,4608547,2024200,2410144,15471737,882430,1976129,434458,953905,315385,2269417,6945674,22144351,8205962,447436,373152,42512,10914426,2381868,10467788,83286392,2272476,496576,267010,1399574,256242,3462098,6975653,223871,255457,124792,5315194,438790,21178574,1607662,2100103,569961,741761,1079902,10995275,4945532,1356815,34402
2022-08-17,1289201,2159328,486867,64825,904393,628605,863497,461253,4115182,3325862,1827257,14582909,1123389,2222740,898166,656212,216711,1871203,5543189,15884671,8577984,391939,361667,58438,6642805,4730080,10393556,110163210,1865165,379358,314633,1939799,263853,3557781,7032414,233239,251574,160113,6670847,363209,19710912,1358581,4089066,640738,624948,1352544,10556642,4312278,1719137,30960
2022-08-18,921299,1730344,437516,234822,552084,556592,550668,491566,3422841,2369236,1734162,12412905,801264,2011446,865282,654155,235869,1907255,4967963,11429914,8843209,329727,277711,50962,10723797,3418194,8849874,89083505,1741154,361534,254403,1451857,246391,3422226,6734027,277911,176934,103080,3844882,360377,17038903,1288473,2346752,659455,457066,1200216,7441245,5238130,1411134,17865
2022-08-19,1589459,2847684,570552,183454,1151233,996598,1217091,757298,4277008,2794272,2960907,17941612,1726184,3502588,753832,942129,406198,2954855,8115750,15214909,8503102,528107,455930,71298,11000378,4421322,14665732,131113327,2605079,771671,454452,3083542,356048,4886143,6681873,351442,258056,136955,5696555,505146,36700207,2056307,2729800,831663,800411,1870517,10311180,5364002,3010641,23182
2022-08-22,1273361,2195152,934988,100431,1072688,810954,894539,617234,5482269,4407077,2183149,15589268,1712957,3432582,595436,1189554,265564,3084181,7741824,18849535,13277932,406219,201840,52905,6713745,4790402,14048713,130542383,2018758,590391,428495,2742003,241135,3340643,8170222,329078,284384,161011,4176046,581833,28339295,1979794,1967499,951527,677345,1931875,11980241,5433708,1963558,51751
2022-08-23,1387769,2446369,646467,70089,844716,749933,580853,585899,4205085,2591664,2310282,9608698,1383035,2330432,423977,1147649,233709,3073426,5566234,20261017,21000028,371962,200900,52102,6566506,3286502,12764619,129050328,3918228,507231,306225,2197419,270812,3990020,7314710,377617,296477,144430,3994974,598937,21175740,1457977,2314820,748421,745000,1201366,12286103,7449542,1619907,36760
2022-08-24,1333209,2172999,405098,95826,651827,443068,477414,432770,3947016,1704974,1691847,8186952,966562,1488730,636220,923395,233559,2171159,3902187,15338615,9321433,398137,160905,34386,9703143,2481537,8744124,98125529,1815281,372574,219765,2228760,199101,3184457,5932635,228951,275789,130150,3966151,512599,17904159,1404717,1797246,647290,679325,1125416,10843809,4979158,1546790,31125
2022-08-25,1383478,1679112,350210,79886,907831,514007,541728,443804,3788108,1672804,2142222,7546750,734876,1575288,695817,980896,257305,1852867,3981091,9817040,17108852,455489,131471,50553,8503634,3015722,8066807,154508368,2253894,350608,216764,1778662,255737,4081804,5440421,220788,228173,109158,5732740,430013,25271788,1629838,1739939,768268,720042,1003647,10161956,4435613,1522310,31150
2022-08-26,1750257,2232498,633008,92941,965662,723202,894469,741948,4509430,2928714,2385448,10322165,1575240,2273072,688675,1355284,350054,2394840,9597996,22937898,9195781,483434,188550,66453,9477435,4034138,13024963,143707021,2755260,714950,425579,2788422,492665,4139724,9288507,344781,298895,181184,7071937,586695,25583772,2408481,2575517,755019,702716,1456141,13733398,5137140,3454471,39781
2022-08-29,1335523,1961415,605025,65636,1033331,561004,830076,520516,3328888,3065116,4422188,8921331,1128919,2105680,688675,708967,233026,2275052,4912571,18751249,9615152,257280,188550,46050,11094900,4602142,9784439,94775418,2889595,632428,381544,1969692,203684,5658316,8994612,193032,216927,160075,3483339,385355,21780690,1920603,1478202,468807,617351,1057662,6505989,4260541,1980586,35582
2022-08-30,1719216,2144910,521746,54074,856660,637372,668926,603294,4696358,2637160,3280969,11888608,1004060,3238470,1983283,1069705,252299,2240741,5602761,16312296,15567537,301433,223110,45023,8589312,4190874,12687140,127021780,3392430,531058,270293,2416581,255933,5521441,6069487,323499,279755,118928,3423687,382367,33117367,1945783,1922301,814021,553243,1288156,10307319,5932492,1830273,42698
2022-08-31,3128507,4736653,648649,88751,2184403,944252,1018517,867958,10820560,2959389,4171490,17015208,1477983,3797421,731439,2564513,440376,2827090,10820679,28426342,32528907,619385,242235,85139,18917438,4384266,13428563,118369114,8864180,723803,444863,2579501,610343,7953208,24259306,611271,453739,205228,6222363,842341,69056281,3555668,3193547,2018689,1475867,1921406,10781798,8940042,3928330,79632
2022-09-01,1746075,2845386,631030,85755,1509421,854501,990477,851029,4444527,2569270,2478227,11202643,1208840,2158502,612110,1047087,256444,3228919,7307600,18970312,10128992,416345,282736,80663,10172501,4114920,10239928,107081783,2824662,536645,532866,1943324,495559,4276559,19410528,258663,413913,226790,5676395,659602,27531649,2442804,1842502,805515,692679,1604606,13103884,5489709,2458391,47024
2022-09-02,1494425,2372541,618112,81367,1401394,1017067,1083883,801512,6087025,3227662,2664322,10378166,1267300,2718913,550272,1389296,298255,2743264,6808152,21673183,14712631,362649,301113,54441,7325134,4328006,13507868,117755860,2341429,667787,306092,3231350,504769,4317016,11505204,354608,401916,184224,5709061,504114,26910205,2293049,1437283,808205,975773,1928133,12036670,5595554,1914468,45182
2022-09-05,1479644,2035050,539463,51432,851977,1095039,865306,463183,4585289,3884015,1587137,8441398,1731330,2335144,513024,1369938,288303,2356027,5385136,16011085,12793436,363992,175692,48817,5860619,2942863,13069773,95787643,2682155,623163,291469,3874435,329464,3800074,8040952,252870,344826,147592,4606689,421620,27790994,1757054,1121593,615058,719238,1580919,15987748,6275171,1644645,42396
2022-09-06,1330916,2091277,490248,49682,674006,616190,633042,582449,4162169,2469505,1930233,8131123,1607465,1843576,432492,1241367,258455,1982525,5219656,17036637,17528169,275649,272453,56575,9750037,3458929,12696961,95749983,2444760,570748,270512,2218159,266126,3314046,9190969,225575,285748,282426,4514427,466291,20758136,2401493,1280098,884537,582148,1457187,12766603,5889428,1507741,64082
2022-09-07,1230197,3097413,811122,49212,1348443,718429,1399765,582881,4905097,2721625,2429549,8851151,1083337,2197475,452202,1131820,304302,1993636,5542173,29335191,17903241,301174,179441,46138,12716703,3647776,11537778,102451510,2483388,471840,234554,1848813,456623,4334897,8749837,227816,295577,241319,4112944,685404,28705022,1504017,1521325,704096,655980,1590396,9752998,7397732,1309342,37731
2022-09-08,1199156,3753231,739308,91042,1109561,814248,1001614,661692,6491873,2402485,3547177,22871922,1076804,3900572,363634,1086715,334751,2677653,7193604,19329113,16749834,461853,231440,60960,9087703,3215557,16537937,147592381,3929570,631842,262423,2837453,499822,5085670,8579467,502639,351297,192600,5315194,447609,41792139,1764423,1466083,660786,746432,1676613,12143622,7900781,2329317,58172
2022-09-09,1066551,3509647,625105,116728,1386848,647241,1075376,692072,6327258,2353026,2320655,19018728,1288559,3859842,418398,1087363,271217,2517875,14001554,18832155,10706661,328327,164165,58089,9148927,3820636,16150763,164062120,2712574,474535,300281,2197430,459148,5243644,8791904,285388,349055,143318,3851386,539550,42482339,1569812,1448392,1167512,838903,1394785,10817476,5006277,1902209,70583
2022-09-12,1394812,2643309,565222,82521,1294764,1002021,1551658,738599,6257770,3804363,1970486,43403440,1712412,3984384,505550,1165304,254492,2831032,8307423,21289406,12278934,531521,231857,51071,9394018,4317734,24035139,147161560,4193826,597475,295910,3448989,433280,5745786,11902545,395999,388249,168292,3822471,618281,56080762,1767818,1624741,1380252,905748,1342034,11457955,5252651,2499619,82963
2022-09-13,1374642,3506388,706808,107894,1163781,813904,1192561,724045,4845029,2807249,3122233,18940797,1105326,2999069,517404,1193077,283186,2251242,7224769,21927744,10071804,537495,287866,68640,9554597,4348870,21270183,142792288,3817228,719460,336082,3070445,697807,6803715,15829808,400360,518945,155988,5493959,565047,41474296,2421251,1535437,970054,1169711,1427780,10912849,5381636,3142385,74189
2022-09-14,1448891,2460750,584568,92977,1212846,647387,890373,677907,5399067,3083464,2076536,13570641,1236289,2742837,465953,1346050,343752,1932906,6854697,20390467,12505551,371316,138408,52385,15976558,3488177,16931376,102990648,6136209,557219,314609,2925812,605074,5536357,13171049,358657,361269,150314,3944394,803530,30617740,1687401,1593522,891269,794812,1553703,11368252,7432928,3875828,60127
2022-09-15,1048089,2658706,880409,77670,1286355,830084,1033142,750516,5111716,3420523,2221686,19257310,953732,4252554,403661,1259794,353917,2366472,8194000,22814774,20504166,498078,252085,85139,18539646,3772149,27284519,173508257,3925953,680737,334309,2127022,433049,10611855,15255768,462256,347887,179204,4599095,777498,70158349,2202440,1805593,681522,841624,1518734,8404248,7419261,2872696,38248
2022-09-16,3216869,6046751,2593823,159106,2682261,2173694,1895260,2035795,9616453,5497824,4445433,54574169,2297547,5528043,2682469,3570492,749139,10731237,14685896,39755136,20036691,1461553,354616,187626,48645806,6460322,30344907,173065302,6302600,1791255,1069261,5775034,772903,140675854,215182344,814401,870055,372673,11853541,1264975,93078956,3990975,4782712,1913420,2502745,3818323,19048773,11658305,7465845,166167
2022-09-19,1033364,1676119,536222,64523,1079949,680650,636252,533518,4059201,2451615,1301283,10496925,857539,1461626,2682469,981304,334270,3464707,6286423,14210031,9760557,348770,354616,51138,8781458,2536479,11229597,70231300,1718872,491348,301806,1470842,384136,12510505,21584090,484605,274668,151997,4317598,563040,26927401,1545793,1560656,670897,783481,1239974,6886234,5198075,2068814,95094
2022-09-20,1484186,2055327,718571,87569,1153704,1009248,899618,666496,5036328,2719784,1691902,12255304,1112949,3029883,745625,1267244,307759,3249852,6623950,21122849,9853051,424064,157331,61780,15883873,2980182,17945040,133225342,3266802,608879,326586,1811591,472783,13071678,18727657,403152,340690,168181,3965514,712806,34693636,1548416,1685261,829777,740396,1725993,13546841,5664763,3130224,73543
